N (# of atoms):
51 Fe42 80.103 1.39332
51 Fe42 90.1034 1.38964
51 Fe42 100.104 1.3865
51 Fe42 110.104 1.38384
51 Fe42 120.105 1.3802
51 Fe42 130.105 1.37741
51 Fe42 140.105 1.37319
51 Fe42 150.106 1.36944
51 Fe42 160.106 1.3649
51 Fe42 170.106 1.36014
51 Fe42 180.107 1.35744
51 Fe42 190.107 1.35254
51 Fe42 200.108 1.34865
51 Fe42 210.108 1.34302
51 Fe42 220.108 1.33925
51 Fe42 230.109 1.33465
51 Fe42 240.109 1.33131
51 Fe42 250.109 1.32577
51 Fe42 260.11 1.32082
51 Fe42 270.11 1.31774
51 Fe42 280.111 1.31192
51 Fe42 290.111 1.30882
51 Fe42 300.111 1.30332
51 Fe42 310.112 1.29848
51 Fe42 320.112 1.29349
51 Fe42 330.113 1.29161
51 Fe42 340.113 1.28707
51 Fe42 350.113 1.28256
51 Fe42 360.114 1.27849
51 Fe42 370.114 1.27519
51 Fe42 380.114 1.27077
51 Fe42 390.115 1.26671
51 Fe42 400.115 1.26263
51 Fe42 410.116 1.25974
51 Fe42 420.116 1.25715
51 Fe42 430.116 1.25184
51 Fe42 440.117 1.24973
51 Fe42 450.117 1.24756
51 Fe42 460.117 1.24426
51 Fe42 470.118 1.2398
51 Fe42 480.118 1.23735
51 Fe42 490.119 1.2339
T= 490.119 Sum_i(J(m_i, T))
   
52 Ni1 0.100004 2.606
52 Ni1 10.1004 2.60599
52 Ni1 20.1008 2.60598
52 Ni1 30.1011 2.60597
52 Ni1 40.1015 2.60596
52 Ni1 50.1019 2.60595
52 Ni1 60.1023 2.60594
52 Ni1 70.1027 2.60594
52 Ni1 80.103 2.60592
52 Ni1 90.1034 2.60591
52 Ni1 100.104 2.6059
52 Ni1 110.104 2.60589
52 Ni1 120.105 2.60589
52 Ni1 130.105 2.60588
52 Ni1 140.105 2.60587
52 Ni1 150.106 2.60586
52 Ni1 160.106 2.60585
52 Ni1 170.106 2.60584
52 Ni1 180.107 2.60584
52 Ni1 190.107 2.60583
52 Ni1 200.108 2.60582
52 Ni1 210.108 2.60581
52 Ni1 220.108 2.60579
52 Ni1 230.109 2.60579
52 Ni1 240.109 2.60578
52 Ni1 250.109 2.60576
52 Ni1 260.11 2.60574
52 Ni1 270.11 2.60574
52 Ni1 280.111 2.60573
52 Ni1 290.111 2.60574
52 Ni1 300.111 2.60572
52 Ni1 310.112 2.60572
52 Ni1 320.112 2.60572
52 Ni1 330.113 2.60569
52 Ni1 340.113 2.60568
52 Ni1 350.113 2.60567
52 Ni1 360.114 2.60567
52 Ni1 370.114 2.60564
52 Ni1 380.114 2.60564
52 Ni1 390.115 2.60563
52 Ni1 400.115 2.60561
52 Ni1 410.116 2.60563
52 Ni1 420.116 2.60561
52 Ni1 430.116 2.60561
52 Ni1 440.117 2.60558
52 Ni1 450.117 2.60558
52 Ni1 460.117 2.60556
52 Ni1 470.118 2.60556
52 Ni1 480.118 2.60555
52 Ni1 490.119 2.60555
T= 490.119 Sum_i(J(m_i, T))
   
53 Ni2 0.100004 0.0462131
53 Ni2 10.1004 0.0519691
53 Ni2 20.1008 0.0604656
53 Ni2 30.1011 0.067819
53 Ni2 40.1015 0.0743452
53 Ni2 50.1019 0.080113
53 Ni2 60.1023 0.0853746
53 Ni2 70.1027 0.0905304
53 Ni2 80.103 0.0951065
53 Ni2 90.1034 0.0994518
53 Ni2 100.104 0.103497
53 Ni2 110.104 0.107563
53 Ni2 120.105 0.111252
53 Ni2 130.105 0.115008
53 Ni2 140.105 0.118443
53 Ni2 150.106 0.121727
53 Ni2 160.106 0.12455
53 Ni2 170.106 0.127924
53 Ni2 180.107 0.131048
53 Ni2 190.107 0.133967
53 Ni2 200.108 0.136732
53 Ni2 210.108 0.139768
53 Ni2 220.108 0.142171
53 Ni2 230.109 0.145034
53 Ni2 240.109 0.147381
53 Ni2 250.109 0.150231
53 Ni2 260.11 0.15229
53 Ni2 270.11 0.155174
53 Ni2 280.111 0.156922
53 Ni2 290.111 0.159409
53 Ni2 300.111 0.161803
53 Ni2 310.112 0.164064
53 Ni2 320.112 0.16624
53 Ni2 330.113 0.168451
53 Ni2 340.113 0.17003
53 Ni2 350.113 0.172524
53 Ni2 360.114 0.175252
53 Ni2 370.114 0.176352
53 Ni2 380.114 0.178693
53 Ni2 390.115 0.181107
53 Ni2 400.115 0.182358
53 Ni2 410.116 0.184436
53 Ni2 420.116 0.186151
53 Ni2 430.116 0.187304
53 Ni2 440.117 0.190169
53 Ni2 450.117 0.191978
53 Ni2 460.117 0.193394
53 Ni2 470.118 0.195136
53 Ni2 480.118 0.196399
53 Ni2 490.119 0.198635
T= 490.119 Sum_i(J(m_i, T))
   
54 Ni3 0.100004 2.606
54 Ni3 10.1004 2.606
54 Ni3 20.1008 2.606
54 Ni3 30.1011 2.606
54 Ni3 40.1015 2.606
54 Ni3 50.1019 2.606
54 Ni3 60.1023 2.606
54 Ni3 70.1027 2.606
54 Ni3 80.103 2.606
54 Ni3 90.1034 2.606
54 Ni3 100.104 2.606
54 Ni3 110.104 2.606
54 Ni3 120.105 2.606
54 Ni3 130.105 2.606
54 Ni3 140.105 2.606
54 Ni3 150.106 2.606
54 Ni3 160.106 2.606
54 Ni3 170.106 2.606
54 Ni3 180.107 2.606
54 Ni3 190.107 2.606
54 Ni3 200.108 2.606
54 Ni3 210.108 2.606
54 Ni3 220.108 2.606
54 Ni3 230.109 2.606
54 Ni3 240.109 2.606
54 Ni3 250.109 2.606
54 Ni3 260.11 2.606
54 Ni3 270.11 2.606
54 Ni3 280.111 2.606
54 Ni3 290.111 2.606
54 Ni3 300.111 2.606
54 Ni3 310.112 2.606
54 Ni3 320.112 2.606
54 Ni3 330.113 2.606
54 Ni3 340.113 2.606
54 Ni3 350.113 2.606
54 Ni3 360.114 2.606
54 Ni3 370.114 2.606
54 Ni3 380.114 2.606
54 Ni3 390.115 2.606
54 Ni3 400.115 2.606
54 Ni3 410.116 2.606
54 Ni3 420.116 2.606
54 Ni3 430.116 2.606
54 Ni3 440.117 2.606
54 Ni3 450.117 2.606
54 Ni3 460.117 2.606
54 Ni3 470.118 2.606
54 Ni3 480.118 2.606
54 Ni3 490.119 2.606
T= 490.119 Sum_i(J(m_i, T))
   
55 Ni4 0.100004 2.606
55 Ni4 10.1004 2.606
55 Ni4 20.1008 2.606
55 Ni4 30.1011 2.606
55 Ni4 40.1015 2.606
55 Ni4 50.1019 2.606
55 Ni4 60.1023 2.606
55 Ni4 70.1027 2.606
55 Ni4 80.103 2.606
55 Ni4 90.1034 2.606
55 Ni4 100.104 2.606
55 Ni4 110.104 2.606
55 Ni4 120.105 2.606
55 Ni4 130.105 2.606
55 Ni4 140.105 2.606
55 Ni4 150.106 2.606
55 Ni4 160.106 2.606
55 Ni4 170.106 2.606
55 Ni4 180.107 2.606
55 Ni4 190.107 2.606
55 Ni4 200.108 2.606
55 Ni4 210.108 2.606
55 Ni4 220.108 2.606
55 Ni4 230.109 2.606
55 Ni4 240.109 2.606
55 Ni4 250.109 2.606
55 Ni4 260.11 2.606
55 Ni4 270.11 2.606
55 Ni4 280.111 2.606
55 Ni4 290.111 2.606
55 Ni4 300.111 2.606
55 Ni4 310.112 2.606
55 Ni4 320.112 2.606
55 Ni4 330.113 2.606
55 Ni4 340.113 2.606
55 Ni4 350.113 2.606
55 Ni4 360.114 2.606
55 Ni4 370.114 2.606
55 Ni4 380.114 2.606
55 Ni4 390.115 2.606
55 Ni4 400.115 2.606
55 Ni4 410.116 2.606
55 Ni4 420.116 2.606
55 Ni4 430.116 2.606
55 Ni4 440.117 2.606
55 Ni4 450.117 2.606
55 Ni4 460.117 2.606
55 Ni4 470.118 2.606
55 Ni4 480.118 2.606
55 Ni4 490.119 2.606
T= 490.119 Sum_i(J(m_i, T))
   
56 Ni5 0.100004 0.036556
56 Ni5 10.1004 0.0441974
56 Ni5 20.1008 0.0530557
56 Ni5 30.1011 0.0602243
56 Ni5 40.1015 0.0665308
56 Ni5 50.1019 0.0725793
56 Ni5 60.1023 0.077768
56 Ni5 70.1027 0.0823549
56 Ni5 80.103 0.0868336
56 Ni5 90.1034 0.0910481
56 Ni5 100.104 0.0950953
56 Ni5 110.104 0.0987881
56 Ni5 120.105 0.102375
56 Ni5 130.105 0.105952
56 Ni5 140.105 0.109349
56 Ni5 150.106 0.112055
56 Ni5 160.106 0.115629
56 Ni5 170.106 0.118989
56 Ni5 180.107 0.121688
56 Ni5 190.107 0.124334
56 Ni5 200.108 0.126884
56 Ni5 210.108 0.130078
56 Ni5 220.108 0.132764
56 Ni5 230.109 0.135554
56 Ni5 240.109 0.137646
56 Ni5 250.109 0.139633
56 Ni5 260.11 0.142361
56 Ni5 270.11 0.144792
56 Ni5 280.111 0.147263
56 Ni5 290.111 0.149641
56 Ni5 300.111 0.152024
56 Ni5 310.112 0.153906
56 Ni5 320.112 0.155821
56 Ni5 330.113 0.157795
56 Ni5 340.113 0.159925
56 Ni5 350.113 0.162329
56 Ni5 360.114 0.16379
56 Ni5 370.114 0.165939
56 Ni5 380.114 0.168354
56 Ni5 390.115 0.169716
56 Ni5 400.115 0.171818
56 Ni5 410.116 0.173473
56 Ni5 420.116 0.175391
56 Ni5 430.116 0.177417
56 Ni5 440.117 0.178711
56 Ni5 450.117 0.180721
56 Ni5 460.117 0.182356
56 Ni5 470.118 0.183945
56 Ni5 480.118 0.185633
56 Ni5 490.119 0.187806
T= 490.119 Sum_i(J(m_i, T))
   
57 Ni6 0.100004 0.106282
57 Ni6 10.1004 0.106318
57 Ni6 20.1008 0.107273
57 Ni6 30.1011 0.109608
57 Ni6 40.1015 0.112791
57 Ni6 50.1019 0.116291
57 Ni6 60.1023 0.119295
57 Ni6 70.1027 0.123092
57 Ni6 80.103 0.126516
57 Ni6 90.1034 0.129559
57 Ni6 100.104 0.132511
57 Ni6 110.104 0.135682
57 Ni6 120.105 0.1385
57 Ni6 130.105 0.141814
57 Ni6 140.105 0.144195
57 Ni6 150.106 0.147258
57 Ni6 160.106 0.149628
57 Ni6 170.106 0.152142
57 Ni6 180.107 0.155126
57 Ni6 190.107 0.157774
57 Ni6 200.108 0.160164
57 Ni6 210.108 0.1622
57 Ni6 220.108 0.164783
57 Ni6 230.109 0.167285
57 Ni6 240.109 0.16966
57 Ni6 250.109 0.171458
57 Ni6 260.11 0.174399
57 Ni6 270.11 0.176277
57 Ni6 280.111 0.178078
57 Ni6 290.111 0.179656
57 Ni6 300.111 0.18211
57 Ni6 310.112 0.184345
57 Ni6 320.112 0.186726
57 Ni6 330.113 0.187665
57 Ni6 340.113 0.18974
57 Ni6 350.113 0.191851
57 Ni6 360.114 0.193533
57 Ni6 370.114 0.195351
57 Ni6 380.114 0.1972
57 Ni6 390.115 0.199314
57 Ni6 400.115 0.201496
57 Ni6 410.116 0.202537
57 Ni6 420.116 0.204301
57 Ni6 430.116 0.206135
57 Ni6 440.117 0.207524
57 Ni6 450.117 0.208978
57 Ni6 460.117 0.210685
57 Ni6 470.118 0.212168
57 Ni6 480.118 0.214126
57 Ni6 490.119 0.215448
T= 490.119 Sum_i(J(m_i, T))
   
58 Ni7 0.100004 2.606
58 Ni7 10.1004 2.606
58 Ni7 20.1008 2.606
58 Ni7 30.1011 2.606
58 Ni7 40.1015 2.606
58 Ni7 50.1019 2.606
58 Ni7 60.1023 2.606
58 Ni7 70.1027 2.606
58 Ni7 80.103 2.606
58 Ni7 90.1034 2.606
58 Ni7 100.104 2.606
58 Ni7 110.104 2.606
58 Ni7 120.105 2.606
58 Ni7 130.105 2.606
58 Ni7 140.105 2.606
58 Ni7 150.106 2.606
58 Ni7 160.106 2.606
58 Ni7 170.106 2.606
58 Ni7 180.107 2.606
58 Ni7 190.107 2.606
58 Ni7 200.108 2.606
58 Ni7 210.108 2.606
58 Ni7 220.108 2.606
58 Ni7 230.109 2.606
58 Ni7 240.109 2.606
58 Ni7 250.109 2.606
58 Ni7 260.11 2.606
58 Ni7 270.11 2.606
58 Ni7 280.111 2.606
58 Ni7 290.111 2.606
58 Ni7 300.111 2.606
58 Ni7 310.112 2.606
58 Ni7 320.112 2.606
58 Ni7 330.113 2.606
58 Ni7 340.113 2.606
58 Ni7 350.113 2.606
58 Ni7 360.114 2.606
58 Ni7 370.114 2.606
58 Ni7 380.114 2.606
58 Ni7 390.115 2.606
58 Ni7 400.115 2.606
58 Ni7 410.116 2.606
58 Ni7 420.116 2.606
58 Ni7 430.116 2.606
58 Ni7 440.117 2.606
58 Ni7 450.117 2.606
58 Ni7 460.117 2.606
58 Ni7 470.118 2.606
58 Ni7 480.118 2.606
58 Ni7 490.119 2.606
T= 490.119 Sum_i(J(m_i, T))
   
59 Ni8 0.100004 0.0301341
59 Ni8 10.1004 0.0393141
59 Ni8 20.1008 0.0482672
59 Ni8 30.1011 0.0558129
59 Ni8 40.1015 0.0619171
59 Ni8 50.1019 0.0676727
59 Ni8 60.1023 0.0726234
59 Ni8 70.1027 0.0773995
59 Ni8 80.103 0.0819373
59 Ni8 90.1034 0.0858158
59 Ni8 100.104 0.0896484
59 Ni8 110.104 0.0937182
59 Ni8 120.105 0.0972128
59 Ni8 130.105 0.100548
59 Ni8 140.105 0.103532
59 Ni8 150.106 0.10707
59 Ni8 160.106 0.109862
59 Ni8 170.106 0.113033
59 Ni8 180.107 0.115439
59 Ni8 190.107 0.119004
59 Ni8 200.108 0.121486
59 Ni8 210.108 0.123803
59 Ni8 220.108 0.126335
59 Ni8 230.109 0.128909
59 Ni8 240.109 0.131255
59 Ni8 250.109 0.134151
59 Ni8 260.11 0.136139
59 Ni8 270.11 0.138769
59 Ni8 280.111 0.140977
59 Ni8 290.111 0.142562
59 Ni8 300.111 0.145094
59 Ni8 310.112 0.147423
59 Ni8 320.112 0.149764
59 Ni8 330.113 0.151477
59 Ni8 340.113 0.153446
59 Ni8 350.113 0.155637
59 Ni8 360.114 0.157458
59 Ni8 370.114 0.158867
59 Ni8 380.114 0.160821
59 Ni8 390.115 0.162818
59 Ni8 400.115 0.165609
59 Ni8 410.116 0.166483
59 Ni8 420.116 0.168748
59 Ni8 430.116 0.17036
59 Ni8 440.117 0.171796
59 Ni8 450.117 0.173875
59 Ni8 460.117 0.175418
59 Ni8 470.118 0.177036
59 Ni8 480.118 0.178122
59 Ni8 490.119 0.180796
T= 490.119 Sum_i(J(m_i, T))
   
60 Ni9 0.100004 0.0577835
60 Ni9 10.1004 0.0608863
60 Ni9 20.1008 0.0677109
60 Ni9 30.1011 0.0742222
60 Ni9 40.1015 0.0803967
60 Ni9 50.1019 0.0857474
60 Ni9 60.1023 0.0911136
60 Ni9 70.1027 0.0959128
60 Ni9 80.103 0.100225
60 Ni9 90.1034 0.10446
60 Ni9 100.104 0.108138
60 Ni9 110.104 0.112647
60 Ni9 120.105 0.116091
60 Ni9 130.105 0.119714
60 Ni9 140.105 0.122749
60 Ni9 150.106 0.126476
60 Ni9 160.106 0.129458
60 Ni9 170.106 0.132662
60 Ni9 180.107 0.135814
60 Ni9 190.107 0.138271
60 Ni9 200.108 0.140747
60 Ni9 210.108 0.143926
60 Ni9 220.108 0.146809
60 Ni9 230.109 0.148987
60 Ni9 240.109 0.151835
60 Ni9 250.109 0.15435
60 Ni9 260.11 0.156711
60 Ni9 270.11 0.158935
60 Ni9 280.111 0.161323
60 Ni9 290.111 0.163431
60 Ni9 300.111 0.166092
60 Ni9 310.112 0.167825
60 Ni9 320.112 0.170384
60 Ni9 330.113 0.1727
60 Ni9 340.113 0.174623
60 Ni9 350.113 0.176349
60 Ni9 360.114 0.178471
60 Ni9 370.114 0.180803
60 Ni9 380.114 0.182681
60 Ni9 390.115 0.18489
60 Ni9 400.115 0.186222
60 Ni9 410.116 0.18775
60 Ni9 420.116 0.190146
60 Ni9 430.116 0.19223
60 Ni9 440.117 0.1942
60 Ni9 450.117 0.195963
60 Ni9 460.117 0.197572
60 Ni9 470.118 0.19921
60 Ni9 480.118 0.200115
60 Ni9 490.119 0.202544
T= 490.119 Sum_i(J(m_i, T))
   
61 Ni10 0.100004 0.203114
61 Ni10 10.1004 0.202693
61 Ni10 20.1008 0.202647
61 Ni10 30.1011 0.202274
61 Ni10 40.1015 0.202184
61 Ni10 50.1019 0.202513
61 Ni10 60.1023 0.202712
61 Ni10 70.1027 0.203619
61 Ni10 80.103 0.204507
61 Ni10 90.1034 0.205883
61 Ni10 100.104 0.20674
61 Ni10 110.104 0.20908
61 Ni10 120.105 0.21015
61 Ni10 130.105 0.211441
61 Ni10 140.105 0.213152
61 Ni10 150.106 0.214741
61 Ni10 160.106 0.216598
61 Ni10 170.106 0.21811
61 Ni10 180.107 0.220172
61 Ni10 190.107 0.221497
61 Ni10 200.108 0.223336
61 Ni10 210.108 0.224859
61 Ni10 220.108 0.226641
61 Ni10 230.109 0.228267
61 Ni10 240.109 0.229966
61 Ni10 250.109 0.231637
61 Ni10 260.11 0.23364
61 Ni10 270.11 0.235355
61 Ni10 280.111 0.236644
61 Ni10 290.111 0.23798
61 Ni10 300.111 0.239434
61 Ni10 310.112 0.241764
61 Ni10 320.112 0.243012
61 Ni10 330.113 0.243945
61 Ni10 340.113 0.245792
61 Ni10 350.113 0.247465
61 Ni10 360.114 0.249094
61 Ni10 370.114 0.250772
61 Ni10 380.114 0.252261
61 Ni10 390.115 0.253768
61 Ni10 400.115 0.255501
61 Ni10 410.116 0.256403
61 Ni10 420.116 0.257335
61 Ni10 430.116 0.259679
61 Ni10 440.117 0.261063
61 Ni10 450.117 0.26255
61 Ni10 460.117 0.26317
61 Ni10 470.118 0.265198
61 Ni10 480.118 0.266529
61 Ni10 490.119 0.267655
T= 490.119 Sum_i(J(m_i, T))
   
62 Ni11 0.100004 2.606
62 Ni11 10.1004 2.606
62 Ni11 20.1008 2.606
62 Ni11 30.1011 2.606
62 Ni11 40.1015 2.606
62 Ni11 50.1019 2.606
62 Ni11 60.1023 2.606
62 Ni11 70.1027 2.606
62 Ni11 80.103 2.606
62 Ni11 90.1034 2.606
62 Ni11 100.104 2.606
62 Ni11 110.104 2.606
62 Ni11 120.105 2.606
62 Ni11 130.105 2.606
62 Ni11 140.105 2.606
62 Ni11 150.106 2.606
62 Ni11 160.106 2.606
62 Ni11 170.106 2.606
62 Ni11 180.107 2.606
62 Ni11 190.107 2.606
62 Ni11 200.108 2.606
62 Ni11 210.108 2.606
62 Ni11 220.108 2.606
62 Ni11 230.109 2.606
62 Ni11 240.109 2.606
62 Ni11 250.109 2.606
62 Ni11 260.11 2.606
62 Ni11 270.11 2.606
62 Ni11 280.111 2.606
62 Ni11 290.111 2.606
62 Ni11 300.111 2.606
62 Ni11 310.112 2.606
62 Ni11 320.112 2.606
62 Ni11 330.113 2.606
62 Ni11 340.113 2.606
62 Ni11 350.113 2.606
62 Ni11 360.114 2.606
62 Ni11 370.114 2.606
62 Ni11 380.114 2.606
62 Ni11 390.115 2.606
62 Ni11 400.115 2.606
62 Ni11 410.116 2.606
62 Ni11 420.116 2.606
62 Ni11 430.116 2.606
62 Ni11 440.117 2.606
62 Ni11 450.117 2.606
62 Ni11 460.117 2.606
62 Ni11 470.118 2.606
62 Ni11 480.118 2.606
62 Ni11 490.119 2.606
T= 490.119 Sum_i(J(m_i, T))
   
63 Ni12 0.100004 0.0263284
63 Ni12 10.1004 0.0394744
63 Ni12 20.1008 0.0501192
63 Ni12 30.1011 0.0584465
63 Ni12 40.1015 0.0656444
63 Ni12 50.1019 0.0717846
63 Ni12 60.1023 0.0777671
63 Ni12 70.1027 0.0830023
63 Ni12 80.103 0.0876165
63 Ni12 90.1034 0.0924367
63 Ni12 100.104 0.0964956
63 Ni12 110.104 0.101363
63 Ni12 120.105 0.104643
63 Ni12 130.105 0.108465
63 Ni12 140.105 0.112203
63 Ni12 150.106 0.115936
63 Ni12 160.106 0.11901
63 Ni12 170.106 0.122306
63 Ni12 180.107 0.125538
63 Ni12 190.107 0.128338
63 Ni12 200.108 0.131375
63 Ni12 210.108 0.134176
63 Ni12 220.108 0.137346
63 Ni12 230.109 0.139805
63 Ni12 240.109 0.142889
63 Ni12 250.109 0.144546
63 Ni12 260.11 0.147797
63 Ni12 270.11 0.150329
63 Ni12 280.111 0.15291
63 Ni12 290.111 0.155345
63 Ni12 300.111 0.157398
63 Ni12 310.112 0.159865
63 Ni12 320.112 0.162502
63 Ni12 330.113 0.164746
63 Ni12 340.113 0.166826
63 Ni12 350.113 0.168917
63 Ni12 360.114 0.170931
63 Ni12 370.114 0.173067
63 Ni12 380.114 0.17478
63 Ni12 390.115 0.177679
63 Ni12 400.115 0.179204
63 Ni12 410.116 0.180882
63 Ni12 420.116 0.182483
63 Ni12 430.116 0.184665
63 Ni12 440.117 0.186531
63 Ni12 450.117 0.1884
63 Ni12 460.117 0.190225
63 Ni12 470.118 0.192663
63 Ni12 480.118 0.194229
63 Ni12 490.119 0.195964
T= 490.119 Sum_i(J(m_i, T))
   
64 Ni13 0.100004 0.25878
64 Ni13 10.1004 0.258214
64 Ni13 20.1008 0.257768
64 Ni13 30.1011 0.257541
64 Ni13 40.1015 0.256852
64 Ni13 50.1019 0.256741
64 Ni13 60.1023 0.256291
64 Ni13 70.1027 0.256234
64 Ni13 80.103 0.255587
64 Ni13 90.1034 0.255781
64 Ni13 100.104 0.256097
64 Ni13 110.104 0.256499
64 Ni13 120.105 0.257341
64 Ni13 130.105 0.257384
64 Ni13 140.105 0.258526
64 Ni13 150.106 0.258563
64 Ni13 160.106 0.259743
64 Ni13 170.106 0.260462
64 Ni13 180.107 0.261526
64 Ni13 190.107 0.262447
64 Ni13 200.108 0.263156
64 Ni13 210.108 0.264364
64 Ni13 220.108 0.265382
64 Ni13 230.109 0.266443
64 Ni13 240.109 0.267406
64 Ni13 250.109 0.268353
64 Ni13 260.11 0.270125
64 Ni13 270.11 0.27117
64 Ni13 280.111 0.271976
64 Ni13 290.111 0.273304
64 Ni13 300.111 0.274178
64 Ni13 310.112 0.275159
64 Ni13 320.112 0.276643
64 Ni13 330.113 0.27707
64 Ni13 340.113 0.278932
64 Ni13 350.113 0.280328
64 Ni13 360.114 0.281343
64 Ni13 370.114 0.283106
64 Ni13 380.114 0.28332
64 Ni13 390.115 0.284627
64 Ni13 400.115 0.285955
64 Ni13 410.116 0.286661
64 Ni13 420.116 0.288207
64 Ni13 430.116 0.289313
64 Ni13 440.117 0.290052
64 Ni13 450.117 0.291017
64 Ni13 460.117 0.292526
64 Ni13 470.118 0.293093
64 Ni13 480.118 0.29448
64 Ni13 490.119 0.295341
T= 490.119 Sum_i(J(m_i, T))
   
